trip_id,truck_id,driver_id,route_id,trip_date,distance_km,fuel_liters,load_tons,travel_time_hours,scheduled_time_hours,delivery_status
TR1039,T074,D002,R002,2025-10-05 09:01:32.956020,243,72.91,2.06,6.1,5.27,Late
TR1040,T043,D027,R004,2026-03-09 09:01:32.958021,335,109.17,2.97,5.04,5.61,On Time
TR1041,T014,D009,R004,2025-09-19 09:01:32.961023,387,122.97,3.08,8.81,8.52,Late
TR1042,T059,D003,R001,2026-08-25 09:01:32.963996,587,133.09,4.47,9.28,10.89,On Time
TR1043,T058,D043,R008,2025-11-29 09:01:32.967081,284,64.62,2.12,5.74,4.73,Late
TR1044,T007,D006,R001,2026-08-11 09:01:32.970085,598,157.9,4.06,10.47,12.0,On Time
TR1045,T078,D008,R001,2026-02-24 09:01:32.973084,571,212.65,2.34,11.06,11.69,On Time
TR1046,T027,D015,R008,2025-10-17 09:01:32.976083,274,83.61,2.14,5.95,5.37,Late
TR1047,T039,D013,R004,2025-10-01 09:01:32.979080,365,88.98,2.99,7.93,6.51,Late
TR1048,T046,D035,R007,2026-01-31 09:01:32.981079,718,266.69,6.48,13.21,14.21,On Time
TR1049,T061,D022,R005,2026-03-12 09:01:32.983081,614,169.33,4.62,13.79,11.96,Late
TR1050,T056,D050,R007,2026-01-22 09:01:32.985084,716,213.6,5.42,15.49,15.7,On Time
TR1051,T083,D025,R004,2025-10-20 09:01:32.987083,377,96.0,2.86,6.78,6.39,Late
TR1052,T038,D030,R001,2026-07-02 09:01:32.989081,576,170.68,5.71,10.23,9.83,Late
TR1053,T088,D043,R008,2025-11-29 09:01:32.991084,321,103.52,2.04,6.73,6.59,Late
TR1054,T010,D025,R003,2026-07-30 09:01:32.994080,418,161.38,2.88,9.15,8.97,Late
TR1055,T093,D023,R006,2026-01-02 09:01:32.996082,602,145.92,2.06,12.97,11.96,Late
TR1056,T095,D031,R003,2026-08-24 09:01:32.999085,402,117.35,2.16,8.41,7.08,Late
TR1057,T091,D025,R006,2026-01-29 09:01:33.002085,585,187.03,4.47,12.07,10.47,Late
TR1058,T034,D009,R004,2026-06-14 09:01:33.005085,355,80.07,2.13,5.65,6.11,On Time
TR1059,T078,D008,R002,2026-09-14 09:01:33.007083,248,58.45,2.24,5.66,5.32,Late
TR1060,T002,D029,R001,2025-10-15 09:01:33.009082,557,146.13,5.64,10.86,10.73,Late
TR1061,T078,D008,R005,2026-03-16 09:01:33.011086,643,185.12,4.95,14.69,11.85,Late
TR1062,T089,D040,R007,2026-09-09 09:01:33.014084,719,218.54,2.97,13.06,14.51,On Time
TR1063,T003,D018,R001,2025-10-19 09:01:33.017083,591,133.08,2.55,9.53,10.21,On Time
TR1064,T031,D031,R005,2026-08-03 09:01:33.020084,624,149.13,3.28,11.49,10.78,Late
TR1065,T060,D020,R007,2026-06-30 09:01:33.022083,685,198.67,5.74,13.85,15.11,On Time
TR1066,T057,D012,R002,2026-06-05 09:01:33.025085,263,76.39,2.18,4.92,4.54,Late
TR1067,T051,D041,R004,2026-02-07 09:01:33.027084,337,106.39,3.61,8.61,7.24,Late
TR1068,T064,D039,R002,2026-08-29 09:01:33.030085,279,76.29,2.3,6.24,4.99,Late
TR1069,T063,D007,R001,2026-01-10 09:01:33.032082,579,157.25,2.87,11.99,10.69,Late
TR1070,T008,D011,R006,2026-05-02 09:01:33.034083,599,236.01,5.54,11.97,11.17,Late
TR1071,T054,D038,R004,2026-03-23 09:01:33.036082,390,113.15,2.74,9.12,7.44,Late
TR1072,T056,D050,R003,2026-02-04 09:01:33.038082,361,127.89,2.44,6.7,6.46,Late
TR1073,T029,D003,R007,2025-10-15 09:01:33.039082,713,165.12,4.37,15.53,14.24,Late
TR1074,T038,D030,R004,2025-10-07 09:01:33.041082,380,96.87,3.07,7.57,6.4,Late
TR1075,T047,D016,R008,2026-06-02 09:01:33.043082,314,91.16,2.27,4.82,5.27,On Time
TR1076,T096,D011,R008,2025-11-10 09:01:33.045082,269,70.16,2.46,5.33,5.73,On Time
TR1077,T054,D038,R002,2026-08-23 09:01:33.047085,292,65.07,2.62,5.5,5.89,On Time
TR1078,T046,D035,R005,2026-01-02 09:01:33.049083,653,216.11,2.14,10.89,11.84,On Time
TR1079,T009,D039,R007,2026-05-25 09:01:33.050083,697,207.36,4.46,11.53,12.84,On Time
TR1080,T044,D017,R004,2026-05-03 09:01:33.052082,384,119.61,3.47,10.09,8.4,Late
TR1081,T089,D040,R005,2026-02-04 09:01:33.054082,652,184.66,5.41,13.42,11.85,Late
TR1082,T097,D037,R008,2026-07-26 09:01:33.056082,271,60.91,2.77,5.23,4.78,Late
TR1083,T006,D037,R005,2026-03-15 09:01:33.057082,629,232.03,2.67,13.84,11.55,Late
TR1084,T038,D030,R006,2026-07-28 09:01:33.059082,611,180.61,2.61,13.28,11.62,Late
TR1085,T047,D016,R003,2026-02-16 09:01:33.061082,381,92.07,3.46,7.57,8.13,On Time
TR1086,T001,D015,R002,2026-06-21 09:01:33.063084,247,59.24,2.05,4.57,4.74,On Time
TR1087,T048,D043,R003,2026-07-01 09:01:33.065068,405,101.01,3.43,8.96,8.03,Late
TR1088,T068,D026,R004,2026-02-19 09:01:33.067068,360,88.36,3.47,7.81,7.65,Late
TR1089,T067,D047,R004,2026-09-11 09:01:33.069068,384,99.37,3.18,6.67,6.49,Late
TR1090,T067,D047,R008,2026-06-24 09:01:33.071068,324,122.77,2.41,6.54,6.47,Late
TR1091,T051,D041,R008,2025-11-26 09:01:33.073068,312,121.2,2.05,4.83,5.3,On Time
TR1092,T081,D018,R003,2026-02-14 09:01:33.074068,405,98.83,2.76,8.64,6.97,Late
TR1093,T088,D043,R008,2026-03-24 09:01:33.076068,308,85.38,2.01,7.12,6.21,Late
TR1094,T036,D049,R006,2026-01-31 09:01:33.078068,623,175.22,4.55,11.97,10.59,Late
TR1095,T070,D020,R001,2025-10-19 09:01:33.080101,586,143.74,3.52,12.08,10.7,Late
TR1096,T026,D026,R007,2026-07-14 09:01:33.082068,732,235.9,4.63,15.81,16.07,On Time
TR1097,T070,D020,R002,2026-03-26 09:01:33.084068,250,85.4,2.47,4.63,4.75,On Time
TR1098,T021,D010,R005,2026-05-16 09:01:33.086068,598,233.98,5.55,11.41,10.5,Late
TR1099,T039,D013,R004,2026-03-10 09:01:33.087068,380,113.59,2.43,8.26,7.23,Late
TR1100,T065,D046,R001,2026-01-30 09:01:33.089069,569,207.09,3.12,12.39,10.1,Late
TR1101,T095,D031,R008,2025-11-23 09:01:33.091068,264,77.5,2.53,5.18,4.42,Late
TR1102,T081,D018,R007,2026-04-24 09:01:33.093070,718,201.31,5.37,13.18,13.31,On Time
TR1103,T092,D018,R004,2026-05-13 09:01:33.095069,370,96.23,2.17,7.02,6.64,Late
TR1104,T067,D047,R008,2026-07-03 09:01:33.098068,301,104.33,2.67,5.48,5.31,Late
TR1105,T053,D008,R001,2026-05-30 09:01:33.099068,552,205.63,3.68,9.69,10.74,On Time
TR1106,T048,D043,R002,2026-02-26 09:01:33.101069,275,77.41,2.54,5.4,5.11,Late
TR1107,T075,D027,R002,2026-01-09 09:01:33.103069,263,69.71,2.45,4.94,4.39,Late
TR1108,T054,D038,R004,2026-01-25 09:01:33.105069,386,136.6,2.21,7.66,7.34,Late
TR1109,T091,D025,R008,2026-01-17 09:01:33.107068,296,70.03,2.03,5.92,6.33,On Time
TR1110,T021,D010,R007,2026-02-19 09:01:33.108068,736,203.42,2.56,11.23,12.51,On Time
TR1111,T048,D043,R008,2026-04-13 09:01:33.110068,300,97.43,2.93,5.1,5.68,On Time
TR1112,T039,D013,R002,2025-11-19 09:01:33.113069,250,72.01,2.26,3.99,4.4,On Time
TR1113,T040,D004,R008,2026-09-15 09:01:33.114808,320,104.34,2.11,7.68,6.7,Late
TR1114,T045,D021,R001,2025-12-01 09:01:33.116879,551,129.93,3.71,11.6,10.75,Late
TR1115,T044,D017,R004,2026-07-11 09:01:33.118878,384,117.99,3.25,7.91,6.68,Late
TR1116,T065,D046,R002,2026-04-03 09:01:33.120874,272,79.49,2.06,5.42,5.26,Late
TR1117,T080,D017,R007,2026-03-27 09:01:33.122873,718,191.61,4.74,17.1,14.13,Late
TR1118,T086,D020,R004,2026-06-24 09:01:33.124878,390,115.17,3.16,7.02,7.93,On Time
TR1119,T074,D002,R007,2026-07-15 09:01:33.126878,716,174.96,5.26,13.84,12.88,Late
TR1120,T011,D050,R002,2025-11-29 09:01:33.128874,244,55.32,2.32,5.29,4.59,Late
TR1121,T097,D037,R004,2025-12-18 09:01:33.130878,364,103.84,2.29,8.95,8.04,Late
TR1122,T003,D018,R005,2025-11-24 09:01:33.131871,614,150.73,3.9,14.28,12.61,Late
TR1123,T069,D044,R003,2026-09-05 09:01:33.133877,398,126.72,2.65,7.73,7.39,Late
TR1124,T024,D049,R002,2026-08-01 09:01:33.135878,258,101.25,2.07,4.89,4.88,Late
TR1125,T013,D042,R005,2026-08-02 09:01:33.137877,631,222.47,2.66,12.74,13.38,On Time
TR1126,T053,D008,R001,2026-09-03 09:01:33.138878,590,207.86,4.69,10.66,10.88,On Time
TR1127,T039,D013,R003,2026-05-07 09:01:33.140878,384,142.35,2.71,9.84,8.15,Late
TR1128,T016,D049,R006,2026-01-07 09:01:33.143875,569,195.86,4.01,10.96,10.11,Late
TR1129,T065,D046,R001,2025-12-07 09:01:33.145879,571,129.81,3.53,11.38,11.64,On Time
TR1130,T062,D002,R004,2026-05-02 09:01:33.147730,335,101.06,2.91,8.32,6.91,Late
TR1131,T076,D016,R004,2026-07-14 09:01:33.149739,377,139.47,2.5,7.42,6.68,Late
TR1132,T053,D008,R001,2026-07-06 09:01:33.151739,575,215.53,3.41,9.82,10.54,On Time
TR1133,T022,D032,R001,2025-12-06 09:01:33.152741,597,199.64,3.7,12.43,10.07,Late
TR1134,T001,D015,R003,2026-06-23 09:01:33.154740,412,120.14,2.0,6.92,7.17,On Time
TR1135,T062,D002,R007,2026-03-21 09:01:33.156738,693,187.51,6.26,12.05,12.03,Late
TR1136,T028,D001,R001,2025-12-17 09:01:33.158740,584,139.67,4.12,10.86,11.87,On Time
TR1137,T039,D013,R002,2025-12-06 09:01:33.160740,237,72.02,2.62,4.58,5.06,On Time
TR1138,T056,D050,R007,2025-10-02 09:01:33.162742,689,185.17,6.78,11.35,11.61,On Time
TR1139,T082,D022,R008,2025-10-12 09:01:33.165568,280,62.79,2.92,4.82,5.03,On Time
TR1140,T044,D017,R005,2025-09-27 09:01:33.166566,610,178.38,2.57,9.68,11.3,On Time
TR1141,T001,D015,R003,2026-02-17 09:01:33.168566,398,115.26,3.06,7.61,6.8,Late
TR1142,T090,D042,R002,2025-10-19 09:01:33.170567,277,79.64,2.4,4.8,5.44,On Time
TR1143,T069,D044,R007,2026-07-15 09:01:33.172566,677,157.99,3.79,12.16,11.83,Late
TR1144,T049,D007,R002,2025-09-25 09:01:33.174562,284,76.7,2.61,6.63,5.59,Late
TR1145,T016,D049,R006,2026-09-06 09:01:33.176563,595,183.59,5.0,10.6,12.42,On Time
TR1146,T088,D043,R005,2025-10-31 09:01:33.178566,655,167.16,3.29,16.09,13.68,Late
TR1147,T092,D018,R006,2026-04-26 09:01:33.180564,580,195.38,3.95,11.02,11.07,On Time
TR1148,T091,D025,R003,2025-10-25 09:01:33.182564,405,109.1,2.75,11.17,8.98,Late
TR1149,T036,D049,R007,2025-12-01 09:01:33.183568,712,203.39,5.4,13.88,14.97,On Time
TR1150,T078,D008,R003,2026-07-13 09:01:33.185572,396,138.9,2.49,8.45,7.36,Late
TR1151,T073,D049,R008,2026-06-10 09:01:33.187560,318,107.58,2.8,7.0,6.02,Late
TR1152,T003,D018,R008,2026-01-27 09:01:33.189560,308,79.89,2.0,6.37,5.68,Late
TR1153,T055,D003,R005,2026-04-04 09:01:33.192593,638,165.88,3.85,13.88,11.65,Late
TR1154,T053,D008,R007,2025-12-26 09:01:33.194561,693,252.6,5.84,13.76,13.13,Late
TR1155,T093,D023,R004,2026-04-08 09:01:33.195560,348,134.16,2.01,6.29,5.92,Late
TR1156,T025,D034,R006,2026-05-24 09:01:33.198561,587,220.38,5.87,9.43,10.96,On Time
TR1157,T055,D003,R001,2026-08-15 09:01:33.199560,551,127.13,4.36,11.28,11.49,On Time
TR1158,T013,D042,R004,2025-10-31 09:01:33.201560,335,96.82,3.53,6.37,5.86,Late
TR1159,T033,D026,R001,2026-08-20 09:01:33.203560,562,206.95,5.1,11.41,11.57,On Time
TR1160,T067,D047,R003,2026-02-04 09:01:33.205561,410,137.89,3.45,9.69,8.89,Late
TR1161,T081,D018,R005,2026-08-30 09:01:33.207561,625,170.86,3.61,11.8,13.5,On Time
TR1162,T089,D040,R008,2026-08-19 09:01:33.209560,268,65.92,2.28,6.83,5.83,Late
TR1163,T081,D018,R005,2026-04-19 09:01:33.211560,624,237.12,5.63,12.14,11.31,Late
TR1164,T052,D041,R006,2025-10-14 09:01:33.213316,572,153.16,4.47,13.37,11.18,Late
TR1165,T059,D003,R004,2026-07-27 09:01:33.215386,358,104.42,2.56,7.64,6.96,Late
TR1166,T087,D015,R002,2026-07-23 09:01:33.217385,282,110.5,2.06,5.81,5.35,Late
TR1167,T077,D015,R008,2025-11-27 09:01:33.219380,309,117.26,2.12,5.05,5.44,On Time
TR1168,T066,D028,R008,2026-06-13 09:01:33.221385,280,87.21,2.23,5.89,5.36,Late
TR1169,T006,D037,R003,2025-10-18 09:01:33.223385,363,131.74,3.43,7.12,6.75,Late
TR1170,T040,D004,R007,2026-04-11 09:01:33.225381,713,166.96,5.05,11.44,12.59,On Time
TR1171,T038,D030,R007,2026-07-04 09:01:33.227377,699,157.41,2.29,14.75,13.25,Late
TR1172,T065,D046,R002,2026-06-08 09:01:33.229382,284,68.1,2.61,5.0,4.91,Late
TR1173,T082,D022,R001,2026-01-16 09:01:33.231379,605,208.44,4.62,12.16,13.14,On Time
TR1174,T060,D020,R006,2026-03-29 09:01:33.233382,604,155.48,4.44,11.25,10.45,Late
TR1175,T054,D038,R006,2026-08-26 09:01:33.235381,587,207.82,3.96,13.21,11.33,Late
TR1176,T001,D015,R008,2026-05-17 09:01:33.237381,304,103.19,2.45,6.89,6.27,Late
TR1177,T099,D023,R004,2026-02-24 09:01:33.239382,394,95.42,2.3,6.9,6.9,On Time
TR1178,T001,D015,R001,2026-07-06 09:01:33.241381,570,226.21,3.1,12.13,11.32,Late
TR1179,T025,D034,R003,2026-09-01 09:01:33.243381,400,108.95,2.38,6.14,7.08,On Time
TR1180,T037,D026,R008,2025-12-07 09:01:33.244381,275,93.6,2.23,5.17,5.62,On Time
TR1181,T026,D026,R004,2025-10-05 09:01:33.246381,335,117.46,2.23,6.1,6.85,On Time
TR1182,T084,D022,R007,2026-01-26 09:01:33.248381,726,170.02,3.22,13.54,14.5,On Time
TR1183,T048,D043,R001,2025-11-01 09:01:33.250381,589,207.2,5.32,13.02,11.13,Late
TR1184,T092,D018,R005,2026-06-11 09:01:33.252381,601,219.58,2.82,9.31,10.32,On Time
TR1185,T049,D007,R003,2026-05-14 09:01:33.253381,404,124.36,3.75,9.28,7.48,Late
TR1186,T098,D007,R005,2026-07-02 09:01:33.256381,636,173.08,3.4,10.64,11.0,On Time
TR1187,T007,D006,R006,2025-11-21 09:01:33.257381,606,148.12,5.51,12.42,10.43,Late
TR1188,T027,D015,R001,2026-08-14 09:01:33.259381,593,222.7,2.63,12.7,11.39,Late
TR1189,T050,D014,R008,2025-12-25 09:01:33.261381,312,73.16,2.44,5.54,5.54,On Time
TR1190,T042,D026,R001,2026-01-06 09:01:33.263385,592,182.28,3.79,12.14,10.68,Late
TR1191,T075,D027,R004,2026-06-02 09:01:33.265298,359,95.07,2.36,7.0,6.31,Late
TR1192,T026,D026,R001,2026-03-07 09:01:33.267319,575,136.05,4.15,10.98,11.29,On Time
TR1193,T048,D043,R007,2026-02-01 09:01:33.269296,692,192.16,4.63,13.01,14.72,On Time
TR1194,T030,D014,R008,2026-01-29 09:01:33.271295,301,116.56,2.44,5.62,5.71,On Time
TR1195,T053,D008,R008,2026-06-17 09:01:33.273296,287,69.85,2.42,5.79,5.77,Late
TR1196,T034,D009,R001,2026-01-03 09:01:33.275297,588,221.74,3.93,9.73,10.05,On Time
TR1197,T083,D025,R003,2026-08-11 09:01:33.277295,365,89.64,2.68,5.51,6.2,On Time
TR1198,T070,D020,R004,2025-10-02 09:01:33.279299,346,109.23,3.39,5.97,6.28,On Time
TR1199,T025,D034,R003,2025-12-12 09:01:33.281297,405,109.22,3.73,10.25,8.6,Late
TR1200,T002,D029,R006,2026-02-22 09:01:33.282296,615,198.45,5.75,12.48,10.73,Late
TR1201,T075,D027,R008,2026-07-02 09:01:33.284295,312,81.88,2.81,6.32,5.99,Late
TR1202,T030,D014,R003,2025-11-20 09:01:33.286292,374,94.76,3.49,7.33,7.77,On Time
TR1203,T097,D037,R003,2026-04-09 09:01:33.288298,389,98.61,3.61,8.74,7.49,Late
TR1204,T055,D003,R003,2025-12-05 09:01:33.290294,409,93.3,2.06,8.18,7.98,Late
TR1205,T018,D036,R007,2026-01-04 09:01:33.292294,712,167.63,6.1,16.44,14.36,Late
TR1206,T046,D035,R007,2025-09-28 09:01:33.294294,697,236.19,4.72,15.61,13.56,Late
TR1207,T042,D026,R004,2026-06-30 09:01:33.295294,371,145.69,3.6,7.96,6.53,Late
TR1208,T043,D027,R007,2026-02-28 09:01:33.297295,712,189.38,6.96,14.4,13.17,Late
TR1209,T027,D015,R007,2026-07-23 09:01:33.299296,736,224.3,3.66,12.84,13.88,On Time
TR1210,T058,D043,R003,2025-12-07 09:01:33.301291,400,93.25,2.34,7.69,8.62,On Time
TR1211,T089,D040,R007,2026-03-03 09:01:33.303291,714,205.34,3.44,13.11,14.94,On Time
TR1212,T030,D014,R007,2025-12-25 09:01:33.305291,694,181.72,2.06,13.16,15.07,On Time
TR1213,T042,D026,R003,2026-07-12 09:01:33.307291,415,96.07,3.02,10.17,8.16,Late
TR1214,T062,D002,R008,2026-07-12 09:01:33.309291,311,117.91,2.82,6.27,5.24,Late
TR1215,T040,D004,R003,2025-11-26 09:01:33.311294,387,93.57,3.78,6.43,7.04,On Time
TR1216,T076,D016,R006,2026-09-13 09:01:33.313292,578,164.91,5.92,10.04,10.46,On Time
TR1217,T058,D043,R003,2026-04-01 09:01:33.314289,364,87.73,3.73,6.38,6.73,On Time
TR1218,T063,D007,R004,2025-10-21 09:01:33.316293,363,105.97,3.44,7.06,7.96,On Time
TR1219,T059,D003,R003,2025-11-07 09:01:33.318298,382,97.93,3.56,6.65,6.86,On Time
TR1220,T023,D004,R003,2026-01-25 09:01:33.320297,386,128.74,2.73,7.55,6.6,Late
TR1221,T085,D050,R001,2026-08-25 09:01:33.322291,558,143.19,2.9,13.58,12.02,Late
TR1222,T021,D010,R006,2026-08-13 09:01:33.324296,583,136.69,4.76,12.27,10.99,Late
TR1223,T093,D023,R008,2025-12-07 09:01:33.326296,321,109.39,2.11,7.64,6.13,Late
TR1224,T048,D043,R007,2026-02-19 09:01:33.327295,680,169.54,4.28,15.03,12.94,Late
TR1225,T033,D026,R007,2025-09-26 09:01:33.329295,689,196.18,5.42,11.67,13.27,On Time
TR1226,T060,D020,R008,2026-08-28 09:01:33.331289,288,90.36,2.01,5.24,5.65,On Time
TR1227,T015,D038,R006,2026-01-11 09:01:33.333295,611,140.97,3.83,14.07,12.24,Late
TR1228,T011,D050,R005,2026-01-18 09:01:33.335291,632,165.7,5.5,11.63,11.35,Late
TR1229,T021,D010,R002,2026-07-15 09:01:33.337288,242,57.94,2.33,4.12,4.47,On Time
TR1230,T051,D041,R002,2026-06-30 09:01:33.339296,242,91.14,2.27,4.81,4.29,Late
TR1231,T023,D004,R003,2026-02-02 09:01:33.340296,373,94.94,3.32,6.79,6.39,Late
TR1232,T082,D022,R003,2026-07-26 09:01:33.342295,411,115.91,2.74,8.33,7.48,Late
TR1233,T040,D004,R007,2026-06-05 09:01:33.344296,704,270.27,6.7,18.1,15.62,Late
TR1234,T048,D043,R001,2026-09-09 09:01:33.346294,605,203.22,3.27,13.29,13.05,Late
TR1235,T025,D034,R007,2025-10-11 09:01:33.347254,719,187.34,2.85,17.9,14.88,Late
TR1236,T022,D032,R004,2025-12-03 09:01:33.349380,336,100.86,3.03,7.07,7.21,On Time
TR1237,T080,D017,R004,2026-05-21 09:01:33.351380,347,79.43,2.35,6.95,6.81,Late
TR1238,T046,D035,R001,2026-03-01 09:01:33.353380,567,199.14,2.8,10.85,11.11,On Time
TR1239,T029,D003,R005,2026-08-25 09:01:33.354375,601,157.5,2.29,13.44,12.22,Late
TR1240,T028,D001,R008,2026-07-26 09:01:33.356378,290,93.46,2.67,6.68,5.37,Late
TR1241,T073,D049,R004,2025-10-28 09:01:33.358381,344,114.52,3.14,7.26,7.41,On Time
TR1242,T087,D015,R003,2025-10-26 09:01:33.360377,419,94.27,3.45,7.43,7.56,On Time
TR1243,T089,D040,R006,2026-09-07 09:01:33.361377,586,131.51,4.41,9.35,10.66,On Time
TR1244,T075,D027,R001,2025-11-20 09:01:33.363381,575,176.12,4.66,9.93,10.53,On Time
TR1245,T002,D029,R002,2026-05-18 09:01:33.365348,246,96.76,2.46,3.92,4.36,On Time
TR1246,T097,D037,R005,2026-04-18 09:01:33.367348,612,163.66,2.86,13.33,13.33,On Time
TR1247,T049,D007,R001,2026-02-01 09:01:33.369346,560,147.99,4.79,13.15,11.53,Late
TR1248,T043,D027,R006,2025-12-24 09:01:33.370348,574,187.81,5.14,12.12,10.5,Late
TR1249,T054,D038,R001,2026-03-31 09:01:33.372348,588,142.53,3.29,9.84,10.45,On Time
TR1250,T027,D015,R005,2025-09-30 09:01:33.374347,631,241.93,4.97,13.38,10.74,Late
TR1251,T029,D003,R008,2025-10-29 09:01:33.376346,302,71.14,2.01,5.28,5.72,On Time
TR1252,T063,D007,R001,2026-06-04 09:01:33.377348,551,125.02,2.47,15.01,12.04,Late
TR1253,T023,D004,R004,2025-12-31 09:01:33.379346,371,103.12,2.13,6.08,6.52,On Time
TR1254,T093,D023,R001,2026-06-18 09:01:33.381235,576,184.44,4.28,9.78,10.32,On Time
TR1255,T039,D013,R002,2026-01-13 09:01:33.383234,250,68.44,2.05,3.91,4.2,On Time
TR1256,T047,D016,R007,2025-11-08 09:01:33.384234,701,215.33,5.72,13.73,13.47,Late
TR1257,T098,D007,R006,2026-03-05 09:01:33.386234,575,138.92,3.69,8.67,10.1,On Time
TR1258,T011,D050,R006,2025-12-07 09:01:33.388238,614,142.36,4.88,13.2,12.4,Late
TR1259,T033,D026,R006,2025-11-10 09:01:33.390234,590,172.15,3.9,11.39,11.39,On Time
TR1260,T043,D027,R003,2026-09-14 09:01:33.391229,368,93.65,2.02,9.34,7.68,Late
TR1261,T065,D046,R003,2026-02-26 09:01:33.393238,406,102.77,3.84,9.46,7.75,Late
TR1262,T048,D043,R008,2026-02-19 09:01:33.395232,288,82.78,2.83,5.72,5.27,Late
TR1263,T016,D049,R004,2026-05-09 09:01:33.397180,358,82.03,3.26,8.72,7.55,Late
TR1264,T097,D037,R007,2026-03-12 09:01:33.398332,722,225.83,5.52,14.33,12.98,Late
TR1265,T084,D022,R001,2026-08-30 09:01:33.400328,571,131.17,5.47,9.65,10.19,On Time
TR1266,T047,D016,R008,2026-07-03 09:01:33.402331,304,77.69,2.25,7.47,6.69,Late
TR1267,T059,D003,R002,2025-10-12 09:01:33.403333,292,75.61,2.52,6.52,5.98,Late
TR1268,T002,D029,R008,2026-02-25 09:01:33.405328,271,67.05,2.66,6.04,4.96,Late
TR1269,T011,D050,R004,2026-02-10 09:01:33.407329,367,84.96,2.41,5.78,6.31,On Time
TR1270,T039,D013,R002,2026-04-12 09:01:33.409330,264,59.52,2.46,4.82,4.81,Late
TR1271,T097,D037,R004,2025-11-27 09:01:33.410328,390,89.68,3.27,6.01,6.72,On Time
TR1272,T045,D021,R001,2026-02-25 09:01:33.412330,599,215.05,4.64,13.01,10.65,Late
TR1273,T001,D015,R007,2025-09-25 09:01:33.414202,686,165.99,4.11,13.38,15.24,On Time
TR1274,T054,D038,R008,2026-06-13 09:01:33.416284,305,99.13,2.66,5.46,5.93,On Time
TR1275,T026,D026,R003,2026-05-31 09:01:33.418295,391,136.52,2.35,6.8,6.6,Late
TR1276,T008,D011,R002,2026-02-19 09:01:33.419290,279,97.37,2.27,4.72,4.95,On Time
TR1277,T080,D017,R007,2026-03-07 09:01:33.421290,682,160.97,2.63,13.89,14.36,On Time
TR1278,T009,D039,R007,2026-07-27 09:01:33.423294,697,272.34,2.05,14.99,14.36,Late
TR1279,T035,D029,R005,2026-08-26 09:01:33.424289,645,146.24,2.41,13.67,11.73,Late
TR1280,T067,D047,R007,2026-05-03 09:01:33.426289,726,288.72,6.72,16.72,13.43,Late
TR1281,T061,D022,R002,2026-03-25 09:01:33.428294,280,88.22,2.62,5.43,5.44,On Time
TR1282,T031,D031,R005,2026-03-18 09:01:33.430611,657,203.88,5.73,14.11,12.89,Late
TR1283,T013,D042,R005,2026-07-07 09:01:33.431721,597,174.88,2.11,12.27,10.76,Late
TR1284,T016,D049,R003,2026-05-12 09:01:33.433716,415,116.53,2.7,8.05,7.0,Late
TR1285,T080,D017,R003,2026-06-12 09:01:33.435716,403,105.56,2.01,7.85,7.73,Late
TR1286,T082,D022,R004,2026-08-24 09:01:33.436716,394,95.51,3.59,8.66,8.71,On Time
TR1287,T095,D031,R001,2025-11-07 09:01:33.438716,567,147.05,4.99,12.2,11.69,Late
TR1288,T045,D021,R007,2025-10-14 09:01:33.440717,703,160.57,6.34,12.37,11.89,Late
TR1289,T013,D042,R001,2025-12-24 09:01:33.442720,593,181.36,5.3,12.44,10.96,Late
TR1290,T092,D018,R004,2025-10-07 09:01:33.443716,366,142.77,3.63,6.18,6.98,On Time
TR1291,T060,D020,R001,2025-12-14 09:01:33.445719,557,129.75,2.91,9.79,9.39,Late
TR1292,T028,D001,R003,2026-02-06 09:01:33.448280,370,92.35,3.89,5.97,6.74,On Time
TR1293,T004,D007,R002,2026-04-26 09:01:33.449275,242,55.53,2.14,4.87,4.85,Late
TR1294,T033,D026,R003,2026-07-09 09:01:33.451274,402,116.43,3.75,6.19,6.88,On Time
TR1295,T082,D022,R001,2026-05-25 09:01:33.453280,593,170.21,5.51,10.24,10.42,On Time
TR1296,T099,D023,R001,2026-03-05 09:01:33.454278,606,163.72,4.47,11.1,11.09,Late
TR1297,T072,D043,R006,2026-04-21 09:01:33.456278,620,183.76,2.35,12.19,12.78,On Time
TR1298,T012,D018,R003,2026-07-19 09:01:33.458280,381,95.7,3.09,7.4,6.45,Late
TR1299,T017,D039,R005,2026-04-10 09:01:33.460277,651,208.2,2.26,14.7,12.84,Late
TR1300,T069,D044,R001,2026-03-14 09:01:33.462279,559,133.28,5.01,9.15,9.36,On Time
TR1301,T017,D039,R002,2026-09-12 09:01:33.464280,265,69.24,2.33,4.39,4.92,On Time
TR1302,T059,D003,R007,2026-01-04 09:01:33.465277,696,249.52,5.44,13.95,11.77,Late
TR1303,T019,D008,R007,2025-09-22 09:01:33.467277,714,232.82,2.17,15.11,12.7,Late
TR1304,T041,D033,R006,2025-09-20 09:01:33.469276,585,166.92,4.27,10.14,10.57,On Time
TR1305,T081,D018,R006,2026-08-17 09:01:33.471276,619,211.16,5.89,15.51,12.54,Late
TR1306,T043,D027,R001,2026-05-24 09:01:33.472277,556,133.79,4.64,13.2,11.55,Late
TR1307,T007,D006,R002,2026-02-28 09:01:33.474276,291,68.78,2.19,6.37,6.1,Late
TR1308,T085,D050,R003,2026-03-28 09:01:33.476276,418,99.59,2.8,7.46,6.98,Late
TR1309,T061,D022,R007,2026-04-25 09:01:33.478280,698,173.83,3.43,14.56,13.72,Late
